"","treat_assign","prob_shirt_st","prob_joke_st","prob_meeting_st","prob_vh_st","prob_pungwe_st","prob_testify_st"
"324","C",-0.638046737530063,-0.112431733426225,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.214728525333647
"325","C",0.498363036178398,-0.112431733426225,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.214728525333647
"326","TG",-0.638046737530063,-0.112431733426225,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.214728525333647
"327","TG",-0.259243479627243,-0.112431733426225,1.17187090707464,-0.324568809249099,-0.361411059061081,-0.214728525333647
"328","C",-0.638046737530063,0.262340711327859,-0.496643843821397,-0.324568809249099,-0.361411059061081,-0.214728525333647
"330","C",-0.259243479627243,0.262340711327859,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.214728525333647
"332","C",-0.259243479627243,-0.112431733426225,-0.496643843821397,-0.324568809249099,-0.361411059061081,-0.214728525333647
"333","TG",-0.638046737530063,0.637113156081943,-0.496643843821397,-0.324568809249099,-0.361411059061081,-0.214728525333647
"334","C",-0.638046737530063,0.262340711327859,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.214728525333647
"336","C",-0.638046737530063,0.262340711327859,-0.496643843821397,-0.324568809249099,-0.361411059061081,-0.214728525333647
"338","C",0.498363036178398,1.01188560083603,0.337613531626619,0.75732722158123,0.726220968207376,-0.214728525333647
"339","TG",-0.638046737530063,-0.112431733426225,-0.913772531545405,0.75732722158123,0.726220968207376,-0.214728525333647
"340","C",0.498363036178398,-1.23674906768848,0.337613531626619,0.75732722158123,0.00113295002840458,-0.214728525333647
"342","TG",0.498363036178398,-0.112431733426225,0.337613531626619,-0.324568809249099,-0.361411059061081,-0.214728525333647
"343","C",0.498363036178398,-0.112431733426225,0.337613531626619,-0.324568809249099,-0.361411059061081,-0.214728525333647
"345","C",0.498363036178398,-1.23674906768848,0.337613531626619,0.75732722158123,0.00113295002840458,-0.214728525333647
"346","C",0.498363036178398,-1.23674906768848,0.337613531626619,0.75732722158123,-0.361411059061081,-0.214728525333647
"347","TG",0.498363036178398,-0.112431733426225,0.337613531626619,-0.324568809249099,-0.361411059061081,-0.214728525333647
"348","C",0.498363036178398,-0.112431733426225,0.337613531626619,-0.324568809249099,-0.361411059061081,-0.214728525333647
"350","C",-1.77445651123852,-0.48720417818031,-1.74802990699342,-1.40646484007943,-0.361411059061081,-0.214728525333647
"351","TG",0.119559778275578,1.01188560083603,0.337613531626619,0.75732722158123,0.726220968207376,-0.928253520973577
"352","C",0.877166294081218,-0.861976622934394,0.337613531626619,-1.04583282980265,0.00113295002840458,0.855558968126249
"353","C",0.119559778275578,0.262340711327859,-0.079515156097389,-0.324568809249099,-0.361411059061081,-0.214728525333647
"355","C",0.498363036178398,0.262340711327859,0.337613531626619,-0.324568809249099,-0.361411059061081,-0.214728525333647
"356","TG",0.498363036178398,0.262340711327859,0.337613531626619,0.75732722158123,0.726220968207376,0.855558968126249
"357","C",-0.259243479627243,-0.112431733426225,0.337613531626619,0.75732722158123,0.726220968207376,0.855558968126249
"358","C",0.498363036178398,-0.112431733426225,0.337613531626619,-0.324568809249099,-0.361411059061081,-0.214728525333647
"360","C",-1.01684999543288,-1.23674906768848,-0.496643843821397,-1.40646484007943,0.00113295002840458,-1.28501601879354
"362","TG",-0.638046737530063,-1.23674906768848,0.337613531626619,-1.40646484007943,-0.723955068150567,-1.28501601879354
"363","C",0.498363036178398,-1.23674906768848,-0.079515156097389,-0.685200819525875,-0.723955068150567,0.142033972486319
"364","C",-0.259243479627243,0.262340711327859,-0.913772531545405,-1.04583282980265,-1.08649907724005,-0.571491023153612
"365","TG",-0.259243479627243,-1.23674906768848,-0.079515156097389,-0.685200819525875,-0.361411059061081,0.498796470306284
"366","C",0.498363036178398,-0.48720417818031,-0.496643843821397,0.0360632010276775,0.00113295002840458,0.855558968126249
"367","TG",-0.638046737530063,-0.112431733426225,-0.079515156097389,-1.04583282980265,0.00113295002840458,-0.214728525333647
"368","C",-1.3956532533357,-1.23674906768848,-0.913772531545405,-1.04583282980265,-1.08649907724005,-0.571491023153612
"370","C",0.119559778275578,1.01188560083603,-0.496643843821397,-0.324568809249099,1.08876497729686,-0.214728525333647
"371","C",0.498363036178398,1.01188560083603,0.337613531626619,0.75732722158123,1.45130898638635,1.21232146594621
"374","TG",-0.638046737530063,-0.112431733426225,-0.913772531545405,0.0360632010276775,-0.361411059061081,-0.928253520973577
"375","C",0.498363036178398,1.01188560083603,0.337613531626619,0.0360632010276775,0.726220968207376,0.855558968126249
"376","C",0.877166294081218,1.38665804559011,0.754742219350627,1.11795923185801,1.08876497729686,1.21232146594621
"377","TG",0.877166294081218,1.38665804559011,0.754742219350627,1.11795923185801,0.36367695911789,1.21232146594621
"379","C",-0.638046737530063,-1.23674906768848,0.337613531626619,-1.40646484007943,0.726220968207376,-1.28501601879354
"380","TG",0.119559778275578,-0.112431733426225,-0.496643843821397,0.75732722158123,0.726220968207376,-1.28501601879354
"381","C",0.119559778275578,-1.23674906768848,-0.079515156097389,0.0360632010276775,0.726220968207376,-1.28501601879354
"382","C",-1.77445651123852,-1.23674906768848,-1.74802990699342,0.396695211304454,0.726220968207376,0.855558968126249
"383","C",NA,NA,NA,NA,NA,NA
"385","TG",0.498363036178398,0.262340711327859,-0.079515156097389,0.0360632010276775,0.00113295002840458,-0.928253520973577
"386","C",1.25596955198404,1.01188560083603,1.17187090707464,1.47859124213478,1.45130898638635,0.855558968126249
"388","C",0.498363036178398,0.262340711327859,1.17187090707464,1.47859124213478,1.45130898638635,0.855558968126249
"389","TG",NA,NA,NA,NA,NA,NA
"390","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"392","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"393","TG",-0.638046737530063,-0.48720417818031,-0.913772531545405,-0.324568809249099,-0.723955068150567,-0.214728525333647
"394","C",0.498363036178398,0.637113156081943,0.337613531626619,0.75732722158123,0.726220968207376,0.498796470306284
"396","TG",0.498363036178398,-0.48720417818031,-0.496643843821397,1.47859124213478,1.45130898638635,0.142033972486319
"397","C",0.498363036178398,-0.112431733426225,0.337613531626619,-1.40646484007943,0.00113295002840458,-1.28501601879354
"399","TG",-1.3956532533357,-0.112431733426225,-0.496643843821397,-1.40646484007943,0.726220968207376,0.498796470306284
"400","C",-1.77445651123852,-1.23674906768848,-0.496643843821397,0.75732722158123,0.36367695911789,-1.28501601879354
"401","TG",-1.77445651123852,-1.23674906768848,0.337613531626619,0.75732722158123,0.726220968207376,0.855558968126249
"403","C",-1.3956532533357,-0.861976622934394,-1.74802990699342,-1.04583282980265,-1.08649907724005,-0.928253520973577
"404","C",-1.3956532533357,-0.861976622934394,-1.74802990699342,-1.04583282980265,-1.08649907724005,-0.928253520973577
"406","TG",-1.3956532533357,-0.861976622934394,-1.74802990699342,-1.04583282980265,-1.08649907724005,-0.928253520973577
"407","C",0.498363036178398,0.637113156081943,-0.079515156097389,0.75732722158123,-1.44904308632954,-1.28501601879354
"409","TG",-0.638046737530063,-0.48720417818031,-1.33090121926941,-1.04583282980265,-0.723955068150567,-0.571491023153612
"410","C",0.119559778275578,0.637113156081943,-0.079515156097389,0.396695211304454,0.36367695911789,0.142033972486319
"412","C",0.877166294081218,1.38665804559011,0.754742219350627,1.47859124213478,1.45130898638635,1.56908396376618
"413","C",0.877166294081218,1.7614304903442,0.754742219350627,1.11795923185801,1.08876497729686,1.21232146594621
"415","TG",-1.3956532533357,-0.861976622934394,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.928253520973577
"416","C",0.877166294081218,1.7614304903442,1.17187090707464,0.75732722158123,1.08876497729686,1.21232146594621
"419","TG",-1.77445651123852,-1.23674906768848,1.17187090707464,-1.04583282980265,-1.08649907724005,1.56908396376618
"421","TG",0.877166294081218,-0.861976622934394,0.754742219350627,0.75732722158123,0.726220968207376,0.855558968126249
"422","C",1.25596955198404,0.262340711327859,1.17187090707464,-1.40646484007943,-1.44904308632954,-1.28501601879354
"423","C",0.119559778275578,0.637113156081943,0.754742219350627,1.11795923185801,1.08876497729686,1.21232146594621
"427","C",-1.3956532533357,-1.23674906768848,-1.33090121926941,-0.324568809249099,-0.361411059061081,-0.571491023153612
"428","TG",-1.77445651123852,-1.23674906768848,0.337613531626619,-1.40646484007943,-0.361411059061081,-1.28501601879354
"429","C",-0.638046737530063,-0.112431733426225,-0.496643843821397,-0.324568809249099,-0.361411059061081,-1.28501601879354
"430","C",-1.01684999543288,0.262340711327859,-0.496643843821397,0.75732722158123,0.726220968207376,0.142033972486319
"431","TG",0.498363036178398,1.38665804559011,0.337613531626619,0.396695211304454,0.36367695911789,0.498796470306284
"432","C",-0.638046737530063,-1.23674906768848,-0.496643843821397,-1.40646484007943,-0.361411059061081,-1.28501601879354
"434","C",-0.259243479627243,-1.23674906768848,0.337613531626619,0.0360632010276775,0.726220968207376,-1.28501601879354
"435","TG",0.498363036178398,-1.23674906768848,0.337613531626619,-1.40646484007943,-0.361411059061081,-1.28501601879354
"438","C",-1.77445651123852,-1.23674906768848,-1.33090121926941,-1.40646484007943,-1.44904308632954,-1.28501601879354
"439","C",-1.77445651123852,-1.23674906768848,-1.33090121926941,-1.40646484007943,-1.44904308632954,-1.28501601879354
"440","TG",-0.638046737530063,-0.112431733426225,-0.079515156097389,-1.04583282980265,-0.361411059061081,-0.214728525333647
"441","C",0.119559778275578,0.637113156081943,0.337613531626619,-0.324568809249099,0.36367695911789,0.498796470306284
"442","C",0.877166294081218,-0.112431733426225,-0.079515156097389,0.396695211304454,0.00113295002840458,0.855558968126249
"443","C",-0.259243479627243,-0.112431733426225,-0.079515156097389,-0.324568809249099,-1.08649907724005,-0.928253520973577
"444","C",0.877166294081218,-0.112431733426225,-0.079515156097389,-0.324568809249099,-0.361411059061081,0.855558968126249
"446","C",-0.259243479627243,-0.112431733426225,-0.079515156097389,-0.324568809249099,-0.361411059061081,-0.214728525333647
"447","C",0.498363036178398,-0.112431733426225,-0.913772531545405,-0.324568809249099,-1.08649907724005,0.142033972486319
"449","TG",-1.3956532533357,-1.23674906768848,-2.16515859471743,0.396695211304454,0.00113295002840458,-0.214728525333647
"450","C",-0.259243479627243,-0.861976622934394,0.754742219350627,-0.685200819525875,-1.44904308632954,-1.28501601879354
"451","C",0.498363036178398,0.637113156081943,0.337613531626619,-0.324568809249099,-0.361411059061081,0.142033972486319
"452","C",0.119559778275578,-0.861976622934394,-0.079515156097389,-0.324568809249099,-0.361411059061081,-0.928253520973577
"454","C",0.119559778275578,-0.861976622934394,-0.079515156097389,-0.324568809249099,-1.08649907724005,0.142033972486319
"455","C",0.119559778275578,-1.23674906768848,-0.079515156097389,-0.324568809249099,-0.361411059061081,-0.928253520973577
"456","TG",0.498363036178398,-0.861976622934394,-1.74802990699342,-1.04583282980265,-0.723955068150567,-0.928253520973577
"457","C",0.877166294081218,-0.112431733426225,-0.079515156097389,0.75732722158123,-1.44904308632954,-0.571491023153612
"458","TG",-0.638046737530063,-0.861976622934394,-0.079515156097389,-0.685200819525875,-1.08649907724005,-1.28501601879354
"459","C",0.119559778275578,-0.861976622934394,-1.33090121926941,-1.04583282980265,-1.08649907724005,0.142033972486319
"461","C",0.498363036178398,-0.861976622934394,-0.079515156097389,0.0360632010276775,-0.723955068150567,0.142033972486319
"462","TG",-0.638046737530063,-0.48720417818031,-1.33090121926941,-0.685200819525875,-1.44904308632954,-0.571491023153612
"463","C",0.877166294081218,0.262340711327859,0.337613531626619,-1.04583282980265,-1.08649907724005,0.142033972486319
"467","C",0.877166294081218,0.637113156081943,0.754742219350627,1.47859124213478,1.45130898638635,1.56908396376618
"469","TG",0.119559778275578,-0.48720417818031,-0.496643843821397,-1.04583282980265,-1.44904308632954,-1.28501601879354
"470","C",-0.638046737530063,-1.23674906768848,-0.913772531545405,-1.40646484007943,-1.44904308632954,-1.28501601879354
"472","TG",0.498363036178398,-0.112431733426225,0.337613531626619,0.75732722158123,0.726220968207376,0.142033972486319
"473","C",-0.259243479627243,0.262340711327859,-0.079515156097389,0.0360632010276775,0.00113295002840458,0.142033972486319
"475","TG",-0.638046737530063,-0.48720417818031,-0.496643843821397,-0.324568809249099,-1.08649907724005,-0.928253520973577
"476","C",0.498363036178398,-1.23674906768848,0.337613531626619,0.75732722158123,0.726220968207376,-1.28501601879354
"477","C",-0.638046737530063,-0.48720417818031,0.337613531626619,0.0360632010276775,0.726220968207376,0.142033972486319
"479","TG",-0.638046737530063,-0.861976622934394,-0.913772531545405,-0.324568809249099,-0.361411059061081,0.142033972486319
"481","C",0.498363036178398,1.01188560083603,0.754742219350627,0.75732722158123,0.726220968207376,0.498796470306284
"482","C",1.25596955198404,1.01188560083603,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"484","C",NA,NA,NA,NA,NA,NA
"485","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"486","TG",-0.638046737530063,-1.23674906768848,-0.913772531545405,-1.04583282980265,-1.08649907724005,-0.214728525333647
"487","TG",-1.01684999543288,-1.23674906768848,-1.74802990699342,-1.40646484007943,-1.08649907724005,-0.928253520973577
"489","C",-0.638046737530063,-1.23674906768848,0.337613531626619,0.75732722158123,0.726220968207376,-1.28501601879354
"490","TG",-0.638046737530063,-1.23674906768848,0.337613531626619,-1.40646484007943,-0.723955068150567,-1.28501601879354
"491","C",-1.77445651123852,-1.23674906768848,0.337613531626619,-1.40646484007943,-0.723955068150567,-1.28501601879354
"493","C",0.498363036178398,-1.23674906768848,0.337613531626619,0.396695211304454,0.36367695911789,-1.28501601879354
"494","C",-0.638046737530063,-1.23674906768848,0.337613531626619,-1.40646484007943,-1.44904308632954,-0.214728525333647
"495","TG",0.119559778275578,0.262340711327859,0.337613531626619,-1.40646484007943,-1.44904308632954,-1.28501601879354
"498","TG",-1.3956532533357,-0.861976622934394,-0.913772531545405,-1.04583282980265,-1.44904308632954,-1.28501601879354
"499","C",-1.01684999543288,-1.23674906768848,-1.33090121926941,-0.685200819525875,0.726220968207376,-0.571491023153612
"500","C",-0.638046737530063,-0.861976622934394,-0.913772531545405,-1.40646484007943,-1.44904308632954,-1.28501601879354
"501","C",-0.638046737530063,-0.861976622934394,-0.913772531545405,-1.04583282980265,-1.08649907724005,-0.928253520973577
"503","C",1.25596955198404,0.637113156081943,1.17187090707464,1.47859124213478,1.45130898638635,1.21232146594621
"505","C",0.498363036178398,1.01188560083603,1.17187090707464,0.75732722158123,0.726220968207376,1.56908396376618
"506","C",NA,NA,NA,NA,NA,NA
"507","TG",-1.01684999543288,-0.861976622934394,-0.913772531545405,-1.04583282980265,-1.08649907724005,-1.28501601879354
"508","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"509","TG",-0.638046737530063,-0.861976622934394,0.337613531626619,-0.324568809249099,0.00113295002840458,-0.214728525333647
"511","C",1.25596955198404,1.01188560083603,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"512","C",1.25596955198404,0.637113156081943,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"513","C",-1.77445651123852,-1.23674906768848,1.17187090707464,-1.40646484007943,-1.44904308632954,-1.28501601879354
"515","C",0.119559778275578,-0.112431733426225,-0.079515156097389,-0.324568809249099,-0.361411059061081,-1.28501601879354
"516","C",-1.3956532533357,-0.861976622934394,-1.74802990699342,-1.04583282980265,-1.08649907724005,-0.928253520973577
"517","TG",-1.01684999543288,-1.23674906768848,0.337613531626619,-0.324568809249099,-0.361411059061081,-0.928253520973577
"518","TG",0.498363036178398,-0.861976622934394,0.337613531626619,-0.324568809249099,-0.361411059061081,-0.214728525333647
"519","TG",-1.3956532533357,-0.861976622934394,-0.913772531545405,-1.04583282980265,-1.08649907724005,-0.928253520973577
"520","TG",-0.638046737530063,-1.23674906768848,-0.913772531545405,-1.40646484007943,-0.361411059061081,-1.28501601879354
"521","C",-1.77445651123852,-1.23674906768848,-0.496643843821397,-1.40646484007943,-1.44904308632954,-1.28501601879354
"522","C",-1.77445651123852,-0.112431733426225,-0.079515156097389,0.75732722158123,0.726220968207376,-1.28501601879354
"523","TG",-0.259243479627243,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"525","C",-0.638046737530063,-1.23674906768848,-0.913772531545405,-1.40646484007943,-0.361411059061081,-1.28501601879354
"527","C",0.877166294081218,0.637113156081943,1.17187090707464,0.75732722158123,1.08876497729686,1.56908396376618
"529","C",NA,NA,NA,NA,NA,NA
"530","TG",-1.77445651123852,-1.23674906768848,-1.33090121926941,-1.40646484007943,-1.44904308632954,-1.28501601879354
"531","TG",0.119559778275578,-0.48720417818031,-0.913772531545405,0.0360632010276775,0.36367695911789,-0.214728525333647
"532","C",1.25596955198404,1.01188560083603,1.17187090707464,1.47859124213478,1.45130898638635,1.21232146594621
"534","C",NA,NA,NA,NA,NA,NA
"536","C",1.25596955198404,0.637113156081943,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"537","TG",0.119559778275578,-0.861976622934394,-0.079515156097389,-0.324568809249099,-0.361411059061081,-0.928253520973577
"538","C",0.119559778275578,0.637113156081943,0.754742219350627,0.75732722158123,0.726220968207376,0.855558968126249
"539","C",0.877166294081218,0.637113156081943,1.17187090707464,0.75732722158123,1.08876497729686,0.498796470306284
"540","TG",-0.259243479627243,-0.861976622934394,-0.913772531545405,-0.324568809249099,-0.361411059061081,-1.28501601879354
"541","TG",-1.3956532533357,-0.861976622934394,-1.33090121926941,-1.04583282980265,-1.08649907724005,-0.571491023153612
"542","C",1.25596955198404,1.01188560083603,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"543","TG",1.25596955198404,0.262340711327859,1.17187090707464,0.75732722158123,0.726220968207376,0.142033972486319
"545","C",-1.3956532533357,-0.861976622934394,-1.74802990699342,0.75732722158123,0.726220968207376,-1.28501601879354
"546","TG",0.498363036178398,0.262340711327859,0.337613531626619,1.11795923185801,0.726220968207376,-0.214728525333647
"547","C",1.25596955198404,0.262340711327859,1.17187090707464,1.47859124213478,0.726220968207376,-0.571491023153612
"549","TG",-0.259243479627243,0.262340711327859,1.17187090707464,0.75732722158123,1.45130898638635,0.142033972486319
"550","C",-0.638046737530063,-0.861976622934394,0.337613531626619,-0.685200819525875,-0.723955068150567,-0.928253520973577
"552","C",-1.3956532533357,-0.861976622934394,-1.33090121926941,-1.40646484007943,-1.44904308632954,-1.28501601879354
"553","TG",-0.638046737530063,-0.861976622934394,-0.913772531545405,-1.04583282980265,-1.08649907724005,-1.28501601879354
"555","C",-0.638046737530063,-0.48720417818031,0.337613531626619,-0.685200819525875,-0.723955068150567,-1.28501601879354
"556","C",-1.77445651123852,-1.23674906768848,-0.913772531545405,-1.40646484007943,-1.44904308632954,-1.28501601879354
"558","C",-1.01684999543288,-0.112431733426225,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.928253520973577
"560","C",-1.77445651123852,-1.23674906768848,-1.74802990699342,-1.40646484007943,-1.44904308632954,-0.928253520973577
"561","C",-1.01684999543288,-0.48720417818031,-0.496643843821397,-0.324568809249099,-0.361411059061081,-0.214728525333647
"562","TG",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"563","TG",-0.638046737530063,-0.112431733426225,-0.913772531545405,-0.685200819525875,-0.723955068150567,-0.571491023153612
"564","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"566","C",0.119559778275578,-0.861976622934394,-0.913772531545405,0.396695211304454,-0.361411059061081,-1.28501601879354
"567","C",0.498363036178398,-0.48720417818031,0.337613531626619,0.75732722158123,0.726220968207376,0.855558968126249
"569","TG",0.119559778275578,-0.48720417818031,1.17187090707464,-1.04583282980265,-1.08649907724005,-0.928253520973577
"570","TG",0.119559778275578,-0.48720417818031,-1.33090121926941,-1.40646484007943,-1.44904308632954,-0.571491023153612
"571","C",-0.259243479627243,-0.112431733426225,-0.079515156097389,-1.40646484007943,-1.44904308632954,-0.928253520973577
"572","C",-1.01684999543288,-1.23674906768848,-1.33090121926941,-1.40646484007943,-1.44904308632954,-1.28501601879354
"575","C",-0.638046737530063,-0.861976622934394,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.571491023153612
"576","TG",-1.01684999543288,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-0.571491023153612
"577","C",-1.01684999543288,-0.48720417818031,-0.913772531545405,-1.40646484007943,-1.44904308632954,-1.28501601879354
"578","C",-0.638046737530063,-1.23674906768848,-0.913772531545405,-1.04583282980265,-0.361411059061081,-0.928253520973577
"580","C",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"581","TG",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"584","TG",-1.3956532533357,-1.23674906768848,-1.74802990699342,-1.04583282980265,-1.08649907724005,-0.928253520973577
"585","C",-1.3956532533357,-1.23674906768848,-1.74802990699342,-1.40646484007943,-1.44904308632954,-1.28501601879354
"586","C",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"587","C",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"588","TG",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"589","C",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"590","TG",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"591","C",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"593","C",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"594","TG",-1.77445651123852,-1.23674906768848,-2.16515859471743,-1.40646484007943,-1.44904308632954,-1.28501601879354
"595","C",0.877166294081218,1.38665804559011,0.754742219350627,1.47859124213478,1.45130898638635,1.56908396376618
"596","TG",-0.638046737530063,-0.112431733426225,-0.913772531545405,-1.04583282980265,-1.08649907724005,-0.928253520973577
"597","C",1.25596955198404,1.01188560083603,1.17187090707464,0.75732722158123,0.726220968207376,1.21232146594621
"599","C",0.498363036178398,1.01188560083603,0.337613531626619,0.75732722158123,0.726220968207376,1.56908396376618
"600","TG",-1.01684999543288,-1.23674906768848,-0.496643843821397,-0.685200819525875,-0.723955068150567,-0.571491023153612
"602","C",0.498363036178398,0.262340711327859,0.337613531626619,0.75732722158123,0.726220968207376,0.855558968126249
"603","TG",-0.259243479627243,0.262340711327859,-0.496643843821397,0.0360632010276775,0.00113295002840458,-0.571491023153612
"604","C",0.498363036178398,1.01188560083603,0.337613531626619,0.75732722158123,1.08876497729686,0.855558968126249
"606","C",1.25596955198404,1.01188560083603,0.337613531626619,0.75732722158123,0.726220968207376,0.142033972486319
"607","C",0.498363036178398,1.01188560083603,0.337613531626619,0.75732722158123,0.726220968207376,0.855558968126249
"609","C",1.25596955198404,1.38665804559011,1.17187090707464,1.47859124213478,1.45130898638635,0.855558968126249
"611","TG",-0.638046737530063,-0.112431733426225,-0.496643843821397,-0.324568809249099,-0.361411059061081,-0.214728525333647
"612","C",1.25596955198404,1.7614304903442,1.17187090707464,0.396695211304454,0.36367695911789,0.498796470306284
"614","C",1.25596955198404,1.7614304903442,1.17187090707464,1.11795923185801,1.08876497729686,0.855558968126249
"615","TG",0.119559778275578,-0.112431733426225,-0.079515156097389,-0.324568809249099,-0.723955068150567,-0.571491023153612
"617","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"619","TG",-0.259243479627243,0.262340711327859,-0.496643843821397,-0.685200819525875,-0.723955068150567,-0.571491023153612
"620","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"622","C",1.25596955198404,1.01188560083603,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"623","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"624","TG",-0.259243479627243,0.262340711327859,-0.496643843821397,-0.685200819525875,-0.723955068150567,-0.571491023153612
"625","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"628","C",0.877166294081218,1.38665804559011,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"630","C",1.25596955198404,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"631","C",1.25596955198404,1.38665804559011,1.17187090707464,0.396695211304454,0.36367695911789,0.498796470306284
"632","TG",0.119559778275578,-0.48720417818031,-0.496643843821397,-1.04583282980265,-1.08649907724005,-0.928253520973577
"633","C",1.25596955198404,1.01188560083603,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"635","C",1.25596955198404,1.01188560083603,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"636","TG",-0.638046737530063,-0.861976622934394,-0.913772531545405,-1.04583282980265,-1.08649907724005,-0.928253520973577
"639","TG",0.498363036178398,-0.112431733426225,-0.079515156097389,-0.324568809249099,0.36367695911789,0.498796470306284
"640","C",-0.638046737530063,-0.112431733426225,-0.913772531545405,-0.324568809249099,-0.361411059061081,-0.928253520973577
"642","C",-0.259243479627243,-0.48720417818031,-0.496643843821397,-0.685200819525875,-0.723955068150567,-0.571491023153612
"644","C",0.119559778275578,1.01188560083603,0.337613531626619,0.75732722158123,0.726220968207376,0.855558968126249
"646","TG",-0.259243479627243,0.262340711327859,0.337613531626619,0.0360632010276775,0.00113295002840458,0.142033972486319
"647","C",1.25596955198404,0.262340711327859,1.17187090707464,0.0360632010276775,0.00113295002840458,0.142033972486319
"649","C",1.25596955198404,1.01188560083603,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"650","C",0.498363036178398,1.7614304903442,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"651","TG",-1.01684999543288,-0.48720417818031,-1.33090121926941,-0.685200819525875,-0.723955068150567,-0.571491023153612
"652","TG",-1.01684999543288,-1.23674906768848,-0.496643843821397,-0.685200819525875,-0.723955068150567,-1.28501601879354
"653","C",0.498363036178398,0.262340711327859,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"655","C",1.25596955198404,0.262340711327859,1.17187090707464,0.0360632010276775,0.00113295002840458,0.142033972486319
"656","C",1.25596955198404,1.01188560083603,1.17187090707464,1.47859124213478,1.45130898638635,1.56908396376618
"657","TG",-0.259243479627243,-0.48720417818031,-1.33090121926941,-0.685200819525875,-0.723955068150567,-0.571491023153612
"658","C",1.25596955198404,1.01188560083603,1.17187090707464,0.75732722158123,0.726220968207376,0.855558968126249
"659","C",-0.638046737530063,-0.112431733426225,-0.913772531545405,-1.04583282980265,-1.44904308632954,-1.28501601879354
"660","TG",-1.01684999543288,-0.48720417818031,-0.496643843821397,-0.685200819525875,-0.723955068150567,-0.571491023153612
"661","C",0.119559778275578,-0.48720417818031,0.337613531626619,0.75732722158123,0.00113295002840458,-0.571491023153612
"663","C",-0.638046737530063,-0.861976622934394,-0.913772531545405,0.0360632010276775,-0.361411059061081,0.855558968126249
"664","TG",-1.77445651123852,-1.23674906768848,-0.496643843821397,-1.04583282980265,-1.44904308632954,-1.28501601879354
"665","C",-1.3956532533357,-0.861976622934394,-1.74802990699342,-1.04583282980265,-1.08649907724005,-0.928253520973577
